id,order,quality,duration,date,species
PodGri00013,Podicipediformes,b,7.313,2011-04-18,Podiceps grisegena
PodGri00014,Podicipediformes,b,3.6,2011-04-18,Podiceps grisegena
PodGri00015,Podicipediformes,b,9.994,2011-04-19,Podiceps grisegena
PodGri00016,Podicipediformes,b,8.392,2011-04-19,Podiceps grisegena
PodGri00017,Podicipediformes,b,6.992,2011-04-19,Podiceps grisegena
PodGri00018,Podicipediformes,b,10.475,2011-04-19,Podiceps grisegena
PodGri00019,Podicipediformes,b,7.216,2011-04-19,Podiceps grisegena
PodGri00020,Podicipediformes,b,1.295,2011-04-19,Podiceps grisegena
PodGri00021,Podicipediformes,b,1.788,2011-04-19,Podiceps grisegena
PodGri00022,Podicipediformes,b,8.146,1962-05-29,Podiceps grisegena
PodGri00023,Podicipediformes,b,1.802,1962-05-29,Podiceps grisegena
PodGri00024,Podicipediformes,b,2.42,1962-05-29,Podiceps grisegena
PodGri00025,Podicipediformes,b,6.495,1962-05-29,Podiceps grisegena
PodGri00026,Podicipediformes,b,3.336,1961-04-27,Podiceps grisegena
PodGri00027,Podicipediformes,b,2.356,1962-05-18,Podiceps grisegena
PodGri00028,Podicipediformes,b,7.777,1963-06-10,Podiceps grisegena
PodGri00029,Podicipediformes,b,0.899,1975-05-11,Podiceps grisegena
PodGri00030,Podicipediformes,b,11.255,1983-06-04,Podiceps grisegena
PodGri00031,Podicipediformes,b,4.959,1983-06-04,Podiceps grisegena
PodNig00001,Podicipediformes,b,0.434,1974-04-15,Podiceps nigricollis
PodNig00002,Podicipediformes,b,0.703,1974-04-15,Podiceps nigricollis
PodNig00003,Podicipediformes,b,0.791,1974-04-15,Podiceps nigricollis
PodNig00004,Podicipediformes,b,0.396,1974-04-15,Podiceps nigricollis
PodNig00005,Podicipediformes,b,0.569,1974-04-15,Podiceps nigricollis
PodNig00006,Podicipediformes,b,0.372,1974-04-15,Podiceps nigricollis
PoeMon00001,Passeriformes,b,2.596,1967-05-14,Poecile montanus
PoeMon00002,Passeriformes,b,1.039,1968-05-26,Poecile montanus
PoeMon00003,Passeriformes,b,2.368,1972-03-25,Poecile montanus
PoeMon00005,Passeriformes,b,0.592,1979-05-10,Poecile montanus
PoeMon00006,Passeriformes,b,2.204,2001-05-31,Poecile montanus
PoeMon00007,Passeriformes,b,2.234,2001-06-07,Poecile montanus
PoeMon00008,Passeriformes,b,2.427,1968-04-17,Poecile montanus
PoeMon00009,Passeriformes,b,0.493,1968-04-17,Poecile montanus
PoeMon00010,Passeriformes,b,1.339,1968-04-17,Poecile montanus
PoeMon00011,Passeriformes,b,2.103,1968-04-17,Poecile montanus
PoeMon00012,Passeriformes,b,1.634,1968-04-17,Poecile montanus
PoeMon00013,Passeriformes,b,0.686,1968-04-17,Poecile montanus
PoeMon00014,Passeriformes,b,1.057,1968-04-17,Poecile montanus
PoeMon00015,Passeriformes,b,1.707,1969-04-13,Poecile montanus
PoeMon00016,Passeriformes,b,2.142,1964-04-16,Poecile montanus
PoeMon00017,Passeriformes,b,0.901,1964-04-17,Poecile montanus
PoeMon00018,Passeriformes,b,2.351,1970-03-26,Poecile montanus
PoeMon00019,Passeriformes,b,2.604,1970-03-26,Poecile montanus
PoeMon00020,Passeriformes,b,1.971,1974-03-30,Poecile montanus
PoeMon00021,Passeriformes,b,2.441,1974-03-30,Poecile montanus
PoePal00001,Passeriformes,b,1.028,1973-04-15,Poecile palustris
PoePal00002,Passeriformes,b,0.621,1979-05-10,Poecile palustris
PoePal00003,Passeriformes,b,0.72,1979-03-17,Poecile palustris
PoePal00004,Passeriformes,b,0.868,2005-02-20,Poecile palustris
PoePal00005,Passeriformes,b,1.352,2008-03-28,Poecile palustris
PoePal00006,Passeriformes,b,2.575,2001-03-20,Poecile palustris
PoePal00007,Passeriformes,b,1.765,2008-02-24,Poecile palustris
PoePal00008,Passeriformes,b,1.698,2008-02-24,Poecile palustris
PoePal00009,Passeriformes,b,0.667,2009-03-18,Poecile palustris
PoePal00010,Passeriformes,b,1.838,2009-04-12,Poecile palustris
PoePal00011,Passeriformes,b,1.498,2009-04-12,Poecile palustris
PoePal00012,Passeriformes,b,1.802,2009-04-12,Poecile palustris
PoePal00013,Passeriformes,b,0.904,1962-04-01,Poecile palustris
PoePal00014,Passeriformes,b,1.551,1964-03-30,Poecile palustris
PoePal00015,Passeriformes,b,2.36,1995-04-08,Poecile palustris
PoePal00016,Passeriformes,b,2.048,1995-04-08,Poecile palustris
PorPar00005,Gruiformes,u,1.609,2009-04-17,Porzana parva
PorPar00006,Gruiformes,u,1.782,2009-04-17,Porzana parva
PorPar00007,Gruiformes,u,1.157,2009-05-27,Porzana parva
PorPar00008,Gruiformes,u,1.135,2009-05-27,Porzana parva
PorPar00018,Gruiformes,u,5.186,2010-06-07,Porzana parva
PorPar00019,Gruiformes,u,0.613,2010-06-07,Porzana parva
PorPar00020,Gruiformes,u,2.915,2010-06-07,Porzana parva
PorPar00021,Gruiformes,u,4.669,2010-06-08,Porzana parva
PorPar00022,Gruiformes,u,13.15,2010-06-08,Porzana parva
PorPar00023,Gruiformes,u,5.511,2010-06-08,Porzana parva
PorPar00024,Gruiformes,u,7.451,2010-06-08,Porzana parva
PorPar00025,Gruiformes,u,6.221,2010-06-08,Porzana parva
PorPar00026,Gruiformes,u,7.359,2010-06-08,Porzana parva
PorPar00027,Gruiformes,u,1.122,2011-04-18,Porzana parva
PorPar00028,Gruiformes,u,0.987,2011-04-18,Porzana parva
PorPar00029,Gruiformes,u,1.182,2011-04-18,Porzana parva
PorPar00030,Gruiformes,u,0.754,2011-04-19,Porzana parva
PorPar00031,Gruiformes,u,0.755,2011-04-19,Porzana parva
PorPar00032,Gruiformes,u,0.543,2011-04-19,Porzana parva
PorPar00033,Gruiformes,u,0.6,2011-04-19,Porzana parva
PorPar00034,Gruiformes,u,1.131,2011-04-19,Porzana parva
PorPar00035,Gruiformes,u,1.452,2011-04-19,Porzana parva
PorPar00036,Gruiformes,b,3.076,1963-08-17,Porzana parva
PorPor00001,Gruiformes,b,6.055,1995-04-30,Porzana porzana
PorPor00002,Gruiformes,b,5.624,1995-04-30,Porzana porzana
PorPor00004,Gruiformes,b,13.147,2008-05-13,Porzana porzana
PorPor00005,Gruiformes,b,5.19,2008-05-13,Porzana porzana
PorPor00006,Gruiformes,b,3.418,2008-05-15,Porzana porzana
PorPor00007,Gruiformes,b,7.606,2008-05-26,Porzana porzana
PorPor00008,Gruiformes,b,5.357,2008-05-26,Porzana porzana
PorPor00009,Gruiformes,b,4.428,2008-06-10,Porzana porzana
PorPor00010,Gruiformes,b,4.645,2008-06-10,Porzana porzana
PorPor00011,Gruiformes,b,5.571,2008-06-10,Porzana porzana
PorPor00012,Gruiformes,b,3.109,2008-06-10,Porzana porzana
PorPor00013,Gruiformes,b,5.829,2008-06-10,Porzana porzana
PorPor00014,Gruiformes,b,4.097,2008-06-10,Porzana porzana
PorPor00015,Gruiformes,b,4.131,2008-06-10,Porzana porzana
PorPor00016,Gruiformes,b,5.849,2008-06-10,Porzana porzana
PorPor00017,Gruiformes,b,5.355,2008-06-10,Porzana porzana
PorPor00018,Gruiformes,b,5.121,2008-06-10,Porzana porzana
PorPor00019,Gruiformes,b,4.073,2008-06-10,Porzana porzana
PorPor00020,Gruiformes,b,8.045,2008-06-10,Porzana porzana
PorPor00021,Gruiformes,b,9.937,2008-06-10,Porzana porzana
PorPor00022,Gruiformes,b,7.977,2008-06-10,Porzana porzana
PorPor00023,Gruiformes,b,7.936,2008-06-10,Porzana porzana
PorPor00024,Gruiformes,b,4.436,2009-05-04,Porzana porzana
PorPor00025,Gruiformes,b,3.343,2009-05-07,Porzana porzana
PorPor00026,Gruiformes,b,4.685,2009-05-07,Porzana porzana
PorPor00027,Gruiformes,b,2.723,2009-05-07,Porzana porzana
PorPor00028,Gruiformes,b,5.794,2009-05-07,Porzana porzana
PorPor00029,Gruiformes,b,4.839,2009-05-26,Porzana porzana
PorPor00030,Gruiformes,b,4.549,2009-05-26,Porzana porzana
PorPor00031,Gruiformes,b,2.866,2009-05-26,Porzana porzana
PorPor00032,Gruiformes,b,5.8,2009-05-26,Porzana porzana
PorPor00033,Gruiformes,b,4.507,2009-05-26,Porzana porzana
PorPor00034,Gruiformes,b,6.474,2009-05-26,Porzana porzana
PorPor00035,Gruiformes,b,4.937,2009-05-26,Porzana porzana
PorPor00036,Gruiformes,b,3.336,2009-05-26,Porzana porzana
PorPor00037,Gruiformes,b,4.088,2009-05-26,Porzana porzana
PorPor00041,Gruiformes,b,7.319,2009-06-17,Porzana porzana
PorPor00042,Gruiformes,b,5.695,2009-06-17,Porzana porzana
PorPor00043,Gruiformes,b,5.686,2009-06-17,Porzana porzana
PorPor00044,Gruiformes,b,5.656,2009-06-17,Porzana porzana
PorPor00045,Gruiformes,b,5.466,2009-06-17,Porzana porzana
PorPor00046,Gruiformes,b,5.907,2009-06-17,Porzana porzana
PorPor00047,Gruiformes,b,9.495,2009-06-19,Porzana porzana
PorPor00048,Gruiformes,b,10.542,2009-06-19,Porzana porzana
PorPor00049,Gruiformes,b,8.116,2009-06-19,Porzana porzana
PorPor00050,Gruiformes,b,7.663,2009-06-19,Porzana porzana
PorPor00051,Gruiformes,b,8.515,2009-06-19,Porzana porzana
PorPor00052,Gruiformes,b,7.597,2009-06-19,Porzana porzana
PorPor00053,Gruiformes,b,9.754,2009-06-19,Porzana porzana
PorPor00054,Gruiformes,b,6.606,2009-06-19,Porzana porzana
PorPor00055,Gruiformes,b,8.939,2009-06-19,Porzana porzana
PorPor00056,Gruiformes,b,6.712,2009-06-19,Porzana porzana
PorPor00057,Gruiformes,b,4.417,1963-06-25,Porzana porzana
PorPor00058,Gruiformes,b,5.102,1963-06-25,Porzana porzana
PorPor00059,Gruiformes,b,5.612,1963-06-25,Porzana porzana
PorPor00060,Gruiformes,b,4.095,1963-06-25,Porzana porzana
PorPor00061,Gruiformes,b,4.233,1963-06-25,Porzana porzana
PorPor00062,Gruiformes,b,5.296,1975-05-11,Porzana porzana
PorPor00063,Gruiformes,b,4.625,1975-05-11,Porzana porzana
PorPor00064,Gruiformes,b,6.991,1967-04-15,Porzana porzana
PorPor00065,Gruiformes,b,7.387,1967-04-15,Porzana porzana
PorPor00066,Gruiformes,b,5.919,1967-04-15,Porzana porzana
PorPor00067,Gruiformes,b,6.35,1967-04-15,Porzana porzana
PorPor00068,Gruiformes,b,8.137,2008-05-26,Porzana porzana
PorPor00069,Gruiformes,b,7.126,1964-06-08,Porzana porzana
PorPor00070,Gruiformes,b,2.901,1964-04-27,Porzana porzana
PorPus00001,Gruiformes,b,0.857,2009-05-27,Porzana pusilla
PruMod00001,Passeriformes,b,3.076,1990-04-06,Prunella modularis
PruMod00002,Passeriformes,b,2.078,1978-04-12,Prunella modularis
PruMod00003,Passeriformes,b,1.576,1990-05-20,Prunella modularis
PruMod00004,Passeriformes,b,3.175,2006-04-20,Prunella modularis
PruMod00005,Passeriformes,b,0.41,2008-10-22,Prunella modularis
PruMod00006,Passeriformes,b,0.383,2008-10-24,Prunella modularis
PruMod00007,Passeriformes,b,2.807,2009-04-17,Prunella modularis
PruMod00008,Passeriformes,b,2.726,2009-04-17,Prunella modularis
PruMod00009,Passeriformes,b,2.408,2010-03-21,Prunella modularis
PruMod00010,Passeriformes,b,3.325,2010-03-21,Prunella modularis
PruMod00011,Passeriformes,b,2.776,2010-03-23,Prunella modularis
PruMod00012,Passeriformes,b,3.468,2010-03-23,Prunella modularis
PruMod00013,Passeriformes,b,3.87,2010-03-25,Prunella modularis
PruMod00014,Passeriformes,b,0.561,2010-04-02,Prunella modularis
PruMod00015,Passeriformes,b,2.771,1976-06-25,Prunella modularis
PruMod00016,Passeriformes,b,3.597,1996-06-21,Prunella modularis
PruMod00017,Passeriformes,b,3.806,1968-04-21,Prunella modularis
PruMod00018,Passeriformes,b,2.983,1968-04-21,Prunella modularis
PruMod00019,Passeriformes,b,1.124,1968-04-21,Prunella modularis
PruMod00020,Passeriformes,b,3.464,1964-03-23,Prunella modularis
PruMod00021,Passeriformes,b,2.842,1964-04-16,Prunella modularis
PruMod00022,Passeriformes,b,2.957,1986-06-14,Prunella modularis
PruMod00023,Passeriformes,b,2.799,1986-06-14,Prunella modularis
PruMod00024,Passeriformes,b,2.535,1986-06-14,Prunella modularis
PruMod00025,Passeriformes,b,2.65,1995-04-22,Prunella modularis
PruMod00026,Passeriformes,b,2.871,1995-04-22,Prunella modularis
PyrGra00001,Passeriformes,b,1.322,1972-03-24,Pyrrhocorax graculus
PyrGra00002,Passeriformes,b,0.653,1972-03-24,Pyrrhocorax graculus
PyrPyr00001,Passeriformes,b,0.813,1971-03-01,Pyrrhula pyrrhula
PyrPyr00002,Passeriformes,b,0.593,1978-04-15,Pyrrhula pyrrhula
PyrPyr00003,Passeriformes,b,0.654,1994-06-23,Pyrrhula pyrrhula
PyrPyr00004,Passeriformes,b,0.927,1996-06-21,Pyrrhula pyrrhula
PyrPyr00005,Passeriformes,b,0.648,2008-03-08,Pyrrhula pyrrhula
PyrPyr00006,Passeriformes,b,0.432,2009-12-21,Pyrrhula pyrrhula
PyrPyr00007,Passeriformes,b,0.525,2009-12-21,Pyrrhula pyrrhula
PyrPyr00008,Passeriformes,b,0.693,2008-08-16,Pyrrhula pyrrhula
PyrPyr00009,Passeriformes,b,0.541,2010-02-07,Pyrrhula pyrrhula
PyrPyr00010,Passeriformes,b,0.493,2010-02-10,Pyrrhula pyrrhula
PyrPyr00011,Passeriformes,b,0.447,2010-02-10,Pyrrhula pyrrhula
PyrPyr00012,Passeriformes,b,0.554,1976-06-29,Pyrrhula pyrrhula
PyrPyr00013,Passeriformes,b,0.605,1987-08-10,Pyrrhula pyrrhula
PyrPyr00014,Passeriformes,b,0.48,1969-04-12,Pyrrhula pyrrhula
PyrPyr00015,Passeriformes,b,0.491,1969-04-12,Pyrrhula pyrrhula
PyrPyr00016,Passeriformes,b,0.38,1986-06-15,Pyrrhula pyrrhula
PyrPyr00017,Passeriformes,b,0.485,1986-06-15,Pyrrhula pyrrhula
PyrPyr10001,Passeriformes,b,0.57,1971-04-01,Pyrrhocorax pyrrhocorax
PyrPyr10002,Passeriformes,b,0.766,1971-04-01,Pyrrhocorax pyrrhocorax
PyrPyr10003,Passeriformes,b,0.954,1971-04-01,Pyrrhocorax pyrrhocorax
PyrPyr10004,Passeriformes,b,0.869,1971-04-01,Pyrrhocorax pyrrhocorax
PyrPyr10005,Passeriformes,b,0.678,1971-04-01,Pyrrhocorax pyrrhocorax
RalAqu00001,Gruiformes,b,5.761,1983-05-17,Rallus aquaticus
RalAqu00002,Gruiformes,b,3.172,1983-05-17,Rallus aquaticus
RalAqu00003,Gruiformes,b,4.136,1983-05-17,Rallus aquaticus
RalAqu00004,Gruiformes,b,4.802,1983-05-29,Rallus aquaticus
RalAqu00005,Gruiformes,b,4.976,1983-05-29,Rallus aquaticus
RalAqu00006,Gruiformes,b,4.133,1983-05-29,Rallus aquaticus
RalAqu00007,Gruiformes,b,4.408,1983-05-29,Rallus aquaticus
RalAqu00008,Gruiformes,b,7.026,1983-05-29,Rallus aquaticus
RalAqu00009,Gruiformes,b,7.261,2006-04-12,Rallus aquaticus
RalAqu00010,Gruiformes,b,8.708,2006-04-12,Rallus aquaticus
RalAqu00011,Gruiformes,b,7.316,2006-04-12,Rallus aquaticus
RalAqu00012,Gruiformes,b,3.745,2006-04-12,Rallus aquaticus
RalAqu00013,Gruiformes,b,3.036,2008-05-13,Rallus aquaticus
RalAqu00014,Gruiformes,b,4.648,2008-05-13,Rallus aquaticus
RalAqu00015,Gruiformes,b,7.609,2008-05-13,Rallus aquaticus
RalAqu00016,Gruiformes,b,5.536,2008-05-13,Rallus aquaticus
RalAqu00017,Gruiformes,b,5.528,2008-05-13,Rallus aquaticus
RalAqu00018,Gruiformes,a,6.949,2008-05-14,Rallus aquaticus
RalAqu00019,Gruiformes,b,8.538,2008-05-14,Rallus aquaticus
RalAqu00020,Gruiformes,b,5.485,2008-05-14,Rallus aquaticus
RalAqu00021,Gruiformes,b,7.298,2008-05-14,Rallus aquaticus
RalAqu00022,Gruiformes,b,6.156,2008-05-14,Rallus aquaticus
RalAqu00023,Gruiformes,b,9.086,2008-05-14,Rallus aquaticus
RalAqu00024,Gruiformes,b,6.156,2008-05-14,Rallus aquaticus
RalAqu00025,Gruiformes,b,11.55,2008-05-14,Rallus aquaticus
RalAqu00026,Gruiformes,b,8.982,2008-05-14,Rallus aquaticus
RalAqu00027,Gruiformes,b,5.8,2008-05-14,Rallus aquaticus
RalAqu00028,Gruiformes,b,5.307,2008-05-14,Rallus aquaticus
RalAqu00029,Gruiformes,b,6.655,2008-05-15,Rallus aquaticus
RalAqu00030,Gruiformes,b,6.722,2008-05-15,Rallus aquaticus
RalAqu00031,Gruiformes,b,9.53,2008-05-15,Rallus aquaticus
RalAqu00032,Gruiformes,b,9.656,2008-05-15,Rallus aquaticus
RalAqu00033,Gruiformes,b,5.321,2008-05-15,Rallus aquaticus
RalAqu00034,Gruiformes,b,5.085,2008-05-15,Rallus aquaticus
RalAqu00035,Gruiformes,b,3.448,2008-05-15,Rallus aquaticus
RalAqu00036,Gruiformes,b,4.431,2008-05-15,Rallus aquaticus
RalAqu00037,Gruiformes,b,4.641,2009-05-04,Rallus aquaticus
RalAqu00038,Gruiformes,b,7.525,2009-05-04,Rallus aquaticus
RalAqu00039,Gruiformes,b,9.062,2009-05-04,Rallus aquaticus
RalAqu00040,Gruiformes,b,4.598,2009-05-04,Rallus aquaticus
RalAqu00041,Gruiformes,b,5.512,2009-05-04,Rallus aquaticus
RalAqu00042,Gruiformes,b,6.122,2009-05-04,Rallus aquaticus
RalAqu00043,Gruiformes,b,12.087,2009-05-04,Rallus aquaticus
RalAqu00044,Gruiformes,b,7.054,2009-05-04,Rallus aquaticus
RalAqu00045,Gruiformes,b,10.517,2009-05-04,Rallus aquaticus
RalAqu00046,Gruiformes,b,10.821,2009-05-04,Rallus aquaticus
RalAqu00047,Gruiformes,b,9.621,2009-05-04,Rallus aquaticus
RalAqu00048,Gruiformes,b,5.054,2009-05-26,Rallus aquaticus
RalAqu00049,Gruiformes,b,4.557,2009-06-15,Rallus aquaticus
RalAqu00050,Gruiformes,b,2.191,2009-06-15,Rallus aquaticus
RalAqu00051,Gruiformes,b,3.389,2009-06-15,Rallus aquaticus
RalAqu00052,Gruiformes,b,5.46,2009-06-15,Rallus aquaticus
RalAqu00053,Gruiformes,b,5.918,2009-06-15,Rallus aquaticus
RalAqu00054,Gruiformes,b,0.847,2009-06-16,Rallus aquaticus
RalAqu00055,Gruiformes,b,0.886,2009-06-16,Rallus aquaticus
RalAqu00056,Gruiformes,b,0.804,2009-06-16,Rallus aquaticus
RalAqu00057,Gruiformes,b,0.752,2009-06-16,Rallus aquaticus
RalAqu00058,Gruiformes,b,3.646,1993-05-08,Rallus aquaticus
RalAqu00059,Gruiformes,b,4.832,1993-05-08,Rallus aquaticus
RalAqu00060,Gruiformes,b,2.308,1993-05-08,Rallus aquaticus
RalAqu00061,Gruiformes,b,3.855,1993-05-08,Rallus aquaticus
RalAqu00062,Gruiformes,b,12.767,2008-06-21,Rallus aquaticus
RalAqu00063,Gruiformes,b,13.617,2008-06-21,Rallus aquaticus
RalAqu00064,Gruiformes,b,10.653,2008-06-21,Rallus aquaticus
RalAqu00065,Gruiformes,b,4.106,2008-06-21,Rallus aquaticus
RalAqu00066,Gruiformes,b,8.284,2008-06-21,Rallus aquaticus
RalAqu00067,Gruiformes,b,4.609,2008-06-21,Rallus aquaticus
RalAqu00068,Gruiformes,b,12.676,2008-06-21,Rallus aquaticus
RalAqu00069,Gruiformes,b,7.81,2008-06-21,Rallus aquaticus
RalAqu00070,Gruiformes,b,7.249,2008-06-21,Rallus aquaticus
RalAqu00071,Gruiformes,b,7.849,2008-12-18,Rallus aquaticus
RalAqu00072,Gruiformes,b,4.988,2008-12-18,Rallus aquaticus
RalAqu00073,Gruiformes,b,0.766,2008-12-18,Rallus aquaticus
RalAqu00074,Gruiformes,b,0.749,2008-12-18,Rallus aquaticus
RalAqu00075,Gruiformes,b,3.999,2008-12-26,Rallus aquaticus
RalAqu00076,Gruiformes,b,9.953,2009-12-27,Rallus aquaticus
RalAqu00077,Gruiformes,b,7.797,2009-12-27,Rallus aquaticus
RalAqu00078,Gruiformes,b,27.147,2009-12-27,Rallus aquaticus
RalAqu00079,Gruiformes,b,9.836,1964-00-00,Rallus aquaticus
RalAqu00080,Gruiformes,b,5.179,1964-00-00,Rallus aquaticus
RalAqu00081,Gruiformes,b,3.282,,Rallus aquaticus
RalAqu00082,Gruiformes,b,3.619,,Rallus aquaticus
RalAqu00083,Gruiformes,b,3.74,,Rallus aquaticus
RalAqu00084,Gruiformes,b,0.951,1964-04-01,Rallus aquaticus
RalAqu00085,Gruiformes,b,2.476,1964-04-01,Rallus aquaticus
RalAqu00086,Gruiformes,b,2.254,1964-04-01,Rallus aquaticus
RalAqu00087,Gruiformes,b,4.585,1964-04-01,Rallus aquaticus
RalAqu00088,Gruiformes,b,9.949,1964-04-01,Rallus aquaticus
RalAqu00089,Gruiformes,b,9.27,1964-04-01,Rallus aquaticus
RalAqu00090,Gruiformes,b,14.714,1964-04-01,Rallus aquaticus
RalAqu00091,Gruiformes,b,8.867,1964-04-01,Rallus aquaticus
RalAqu00092,Gruiformes,b,4.637,1964-04-01,Rallus aquaticus
RalAqu00093,Gruiformes,b,3.395,1964-04-01,Rallus aquaticus
RalAqu00094,Gruiformes,b,13.246,1964-04-01,Rallus aquaticus
RalAqu00095,Gruiformes,b,7.091,1964-04-01,Rallus aquaticus
RalAqu00096,Gruiformes,b,2.282,1965-05-01,Rallus aquaticus
RalAqu00097,Gruiformes,b,5.506,1965-05-01,Rallus aquaticus
RalAqu00098,Gruiformes,b,2.628,1965-05-01,Rallus aquaticus
RalAqu00099,Gruiformes,b,3.097,1965-05-01,Rallus aquaticus
RalAqu00100,Gruiformes,b,3.019,1965-05-01,Rallus aquaticus
RalAqu00101,Gruiformes,b,1.167,1963-08-07,Rallus aquaticus
RalAqu00102,Gruiformes,b,1.185,1964-05-17,Rallus aquaticus
RalAqu00103,Gruiformes,b,1.524,1966-05-02,Rallus aquaticus
RalAqu00104,Gruiformes,b,2.21,1966-04-30,Rallus aquaticus
RalAqu00105,Gruiformes,b,9.05,1968-05-19,Rallus aquaticus
RalAqu00106,Gruiformes,b,10.207,1968-05-19,Rallus aquaticus
RalAqu00107,Gruiformes,b,7.457,1968-05-19,Rallus aquaticus
RalAqu00108,Gruiformes,b,0.51,1969-07-05,Rallus aquaticus
RalAqu00109,Gruiformes,b,0.602,1969-07-05,Rallus aquaticus
RalAqu00110,Gruiformes,b,0.685,1969-07-05,Rallus aquaticus
RalAqu00111,Gruiformes,b,0.741,1967-05-24,Rallus aquaticus
RalAqu00112,Gruiformes,b,0.828,1967-05-24,Rallus aquaticus
RalAqu00113,Gruiformes,b,0.815,1967-05-24,Rallus aquaticus
RanEsc00001,Anura,b,5.308,1964-05-16,Rana esculenta
RanEsc00002,Anura,b,3.231,1964-05-31,Rana esculenta
RanEsc00003,Anura,b,1.605,1985-06-15,Rana esculenta
RanTem00001,Anura,b,0.639,1965-04-05,Rana temporaria
RanTem00002,Anura,b,0.667,1965-04-05,Rana temporaria
RanTem00003,Anura,b,1.114,1965-04-05,Rana temporaria
RanTem00004,Anura,b,0.829,1965-04-05,Rana temporaria
RecAvo00001,Charadriiformes,b,0.517,1998-06-19,Recurvirostra avosetta
RecAvo00002,Charadriiformes,b,0.51,1998-06-19,Recurvirostra avosetta
RecAvo00003,Charadriiformes,b,0.444,1998-06-19,Recurvirostra avosetta
RecAvo00004,Charadriiformes,b,0.526,1998-06-19,Recurvirostra avosetta
RecAvo00005,Charadriiformes,b,0.435,1998-06-19,Recurvirostra avosetta
RecAvo00006,Charadriiformes,b,0.409,1998-06-19,Recurvirostra avosetta
RegIgn00001,Passeriformes,b,1.973,1963-05-30,Regulus ignicapilla
RegIgn00002,Passeriformes,b,0.619,1972-04-13,Regulus ignicapilla
RegIgn00003,Passeriformes,b,0.598,1972-04-13,Regulus ignicapilla
RegIgn00004,Passeriformes,b,0.498,1972-04-13,Regulus ignicapilla
RegIgn00005,Passeriformes,b,3.565,1972-04-23,Regulus ignicapilla
RegIgn00006,Passeriformes,b,2.151,1972-04-23,Regulus ignicapilla
RegIgn00007,Passeriformes,b,2.38,1972-04-23,Regulus ignicapilla
RegIgn00008,Passeriformes,b,2.049,1978-04-12,Regulus ignicapilla
RegIgn00009,Passeriformes,b,2.322,1982-06-01,Regulus ignicapilla
RegIgn00010,Passeriformes,b,1.377,1982-06-01,Regulus ignicapilla
RegIgn00011,Passeriformes,b,2.793,2007-03-24,Regulus ignicapilla
RegIgn00012,Passeriformes,b,1.591,2007-09-19,Regulus ignicapilla
RegIgn00013,Passeriformes,b,1.382,2007-09-19,Regulus ignicapilla
RegIgn00014,Passeriformes,b,1.973,2007-09-19,Regulus ignicapilla
RegIgn00015,Passeriformes,b,2.244,2008-04-07,Regulus ignicapilla
RegIgn00016,Passeriformes,b,1.155,2008-04-09,Regulus ignicapilla
RegIgn00017,Passeriformes,b,2.23,1969-04-11,Regulus ignicapilla
RegIgn00018,Passeriformes,b,2.367,1969-04-11,Regulus ignicapilla
RegIgn00019,Passeriformes,b,1.903,1964-04-03,Regulus ignicapilla
RegIgn00020,Passeriformes,b,2.973,1964-05-21,Regulus ignicapilla
RegReg00001,Passeriformes,b,2.747,1968-06-17,Regulus regulus
RegReg00002,Passeriformes,b,3.559,1972-05-01,Regulus regulus
RegReg00003,Passeriformes,b,1.205,2012-11-04,Regulus regulus
RegReg00004,Passeriformes,b,1.023,2012-11-04,Regulus regulus
RegReg00005,Passeriformes,b,0.987,2013-01-13,Regulus regulus
RegReg00006,Passeriformes,b,2.111,2008-02-24,Regulus regulus
RegReg00007,Passeriformes,b,2.219,2008-02-24,Regulus regulus
RegReg00008,Passeriformes,b,2.515,2008-03-15,Regulus regulus
RegReg00009,Passeriformes,b,0.929,2008-03-15,Regulus regulus
RegReg00010,Passeriformes,b,1.383,2008-08-16,Regulus regulus
RegReg00011,Passeriformes,b,4.932,2010-05-20,Regulus regulus
RegReg00012,Passeriformes,b,3.829,1965-07-15,Regulus regulus
RegReg00013,Passeriformes,b,6.43,1965-05-21,Regulus regulus
RegReg00014,Passeriformes,b,2.003,2008-03-15,Regulus regulus
RegReg00015,Passeriformes,b,1.782,2008-03-15,Regulus regulus
RegReg00016,Passeriformes,b,2.286,2008-04-07,Regulus regulus
RegReg00017,Passeriformes,b,1.011,2008-10-22,Regulus regulus
RegReg00018,Passeriformes,b,3.529,1985-06-16,Regulus regulus
RegReg00019,Passeriformes,b,4.709,1973-06-11,Regulus regulus
RegReg00020,Passeriformes,b,5.261,1973-06-11,Regulus regulus
RemPen00001,Passeriformes,b,1.106,2010-05-22,Remiz pendulinus
RemPen00002,Passeriformes,b,0.863,2010-05-22,Remiz pendulinus
RemPen00003,Passeriformes,b,0.82,1991-06-09,Remiz pendulinus
RemPen00004,Passeriformes,b,0.766,1991-06-09,Remiz pendulinus
RemPen00005,Passeriformes,b,0.884,2004-04-17,Remiz pendulinus
RemPen00006,Passeriformes,b,0.865,2004-04-17,Remiz pendulinus
RemPen00007,Passeriformes,b,3.395,1964-05-20,Remiz pendulinus
RemPen00008,Passeriformes,b,2.845,1972-05-04,Remiz pendulinus
RemPen00009,Passeriformes,b,4.624,1972-05-04,Remiz pendulinus
RipRip00001,Passeriformes,b,1.63,2007-04-27,Riparia riparia
RipRip00002,Passeriformes,b,1.635,2007-04-27,Riparia riparia
